	temp	m2	m4	g2	g4	e1	cv	corr
133	1.330000e+00	2.917537e-01	1.381217e-01	2.484405e-01	3.322748e-01	-1.003546e+00	3.330024e+00	4.718767e+00
134	1.340000e+00	2.606741e-01	1.142270e-01	2.148723e-01	3.027935e-01	-9.599183e-01	2.979290e+00	4.353797e+00
135	1.350000e+00	2.400533e-01	1.001568e-01	1.923554e-01	2.823018e-01	-9.286511e-01	2.752174e+00	4.114088e+00
136	1.360000e+00	2.220708e-01	8.685181e-02	1.739440e-01	2.650201e-01	-8.987735e-01	2.515858e+00	3.907036e+00
137	1.370000e+00	2.068383e-01	7.701688e-02	1.584726e-01	2.498632e-01	-8.762211e-01	2.380511e+00	3.720191e+00
138	1.380000e+00	1.955920e-01	6.844707e-02	1.467677e-01	2.384248e-01	-8.599696e-01	2.097769e+00	3.585422e+00
139	1.390000e+00	1.814868e-01	6.015829e-02	1.315050e-01	2.236636e-01	-8.331667e-01	1.987130e+00	3.442947e+00
140	1.400000e+00	1.729334e-01	5.531833e-02	1.224029e-01	2.146171e-01	-8.187801e-01	1.875080e+00	3.341024e+00
141	1.410000e+00	1.633739e-01	4.976193e-02	1.133471e-01	2.043911e-01	-8.022632e-01	1.731509e+00	3.226446e+00
142	1.420000e+00	1.495103e-01	4.184513e-02	9.702698e-02	1.912764e-01	-7.780373e-01	1.579373e+00	3.048368e+00
143	1.430000e+00	1.441055e-01	3.844461e-02	9.392063e-02	1.849530e-01	-7.673214e-01	1.457243e+00	2.975708e+00
144	1.440000e+00	1.365298e-01	3.438048e-02	8.648917e-02	1.756914e-01	-7.500657e-01	1.339072e+00	2.902622e+00
145	1.450000e+00	1.333667e-01	3.272476e-02	8.171677e-02	1.725731e-01	-7.474811e-01	1.271681e+00	2.848694e+00
146	1.460000e+00	1.247607e-01	2.876124e-02	7.457771e-02	1.626642e-01	-7.282158e-01	1.199734e+00	2.751336e+00
147	1.470000e+00	1.209914e-01	2.729842e-02	7.068156e-02	1.578539e-01	-7.173430e-01	1.179207e+00	2.703594e+00
148	1.480000e+00	1.137619e-01	2.420602e-02	6.255344e-02	1.490793e-01	-6.997966e-01	1.109076e+00	2.620934e+00
149	1.490000e+00	1.078476e-01	2.131478e-02	5.643615e-02	1.431748e-01	-6.864759e-01	1.007897e+00	2.536770e+00
150	1.500000e+00	1.065329e-01	2.100412e-02	5.639500e-02	1.402179e-01	-6.840550e-01	9.836438e-01	2.527268e+00
151	1.510000e+00	1.028792e-01	1.959529e-02	5.141864e-02	1.368364e-01	-6.753356e-01	9.587617e-01	2.474068e+00
152	1.520000e+00	1.000975e-01	1.838645e-02	4.955135e-02	1.329539e-01	-6.673917e-01	9.067903e-01	2.440162e+00
153	1.530000e+00	9.922873e-02	1.796665e-02	4.923563e-02	1.313272e-01	-6.603414e-01	9.048355e-01	2.437881e+00
154	1.540000e+00	9.156463e-02	1.556848e-02	4.233073e-02	1.214395e-01	-6.410002e-01	8.446093e-01	2.338711e+00
155	1.550000e+00	9.375696e-02	1.592660e-02	4.297812e-02	1.244975e-01	-6.462153e-01	8.340717e-01	2.371705e+00
156	1.560000e+00	8.889771e-02	1.416554e-02	3.934906e-02	1.186367e-01	-6.319783e-01	7.514923e-01	2.299332e+00
157	1.570000e+00	8.809840e-02	1.391827e-02	3.790167e-02	1.182994e-01	-6.317449e-01	7.460898e-01	2.288872e+00
158	1.580000e+00	8.265443e-02	1.237455e-02	3.383812e-02	1.091621e-01	-6.113045e-01	7.220022e-01	2.218683e+00
159	1.590000e+00	8.152861e-02	1.186060e-02	3.227677e-02	1.068383e-01	-6.086299e-01	7.119725e-01	2.212883e+00
160	1.600000e+00	7.963437e-02	1.142640e-02	3.110969e-02	1.053780e-01	-5.993205e-01	6.777089e-01	2.182131e+00
161	1.610000e+00	7.775203e-02	1.073405e-02	2.963198e-02	1.034819e-01	-5.984478e-01	6.528491e-01	2.151484e+00
162	1.620000e+00	7.552098e-02	1.002634e-02	2.613490e-02	9.997381e-02	-5.884648e-01	6.223200e-01	2.121759e+00
